0,  0.00000000, 
1, -1.00000000, 
2,  0.00000000, 
3, -1.00000000, 
4, -2.00000000, 
5, -1.00000000, 
6, -2.00000000, 
7, -1.00000000, 
8, -2.00000000, 
9, -3.00000000, 
10, -4.00000000, 
11, -5.00000000, 
12, -6.00000000, 
13, -7.00000000, 
14, -6.00000000, 
15, -7.00000000, 
16, -8.00000000, 
17, -9.00000000, 
18,-10.00000000, 
19, -9.00000000, 
20, -8.00000000, 
21, -9.00000000, 
22,-10.00000000, 
23,-11.00000000, 
24,-12.00000000, 
25,-13.00000000, 
26,-12.00000000, 
27,-13.00000000, 
28,-12.00000000, 
29,-13.00000000, 
30,-14.00000000, 
31,-13.00000000, 
32,-14.00000000, 
33,-15.00000000, 
34,-14.00000000, 
35,-15.00000000, 
36,-16.00000000, 
37,-15.00000000, 
38,-16.00000000, 
39,-17.00000000, 
40,-16.00000000, 
41,-15.00000000, 
42,-16.00000000, 
43,-15.00000000, 
44,-14.00000000, 
45,-13.00000000, 
46,-14.00000000, 
47,-13.00000000, 
48,-14.00000000, 
49,-15.00000000, 
50,-14.00000000, 
51,-15.00000000, 
52,-16.00000000, 
53,-17.00000000, 
54,-18.00000000, 
55,-17.00000000, 
56,-18.00000000, 
57,-17.00000000, 
58,-18.00000000, 
59,-19.00000000, 
60,-20.00000000, 
61,-19.00000000, 
62,-20.00000000, 
63,-21.00000000, 
64,-22.00000000, 
65,-23.00000000, 
66,-24.00000000, 
67,-25.00000000, 
68,-26.00000000, 
69,-25.00000000, 
70,-26.00000000, 
71,-27.00000000, 
72,-26.00000000, 
73,-25.00000000, 
74,-26.00000000, 
75,-27.00000000, 
76,-28.00000000, 
77,-27.00000000, 
78,-28.00000000, 
79,-29.00000000, 
80,-28.00000000, 
81,-29.00000000, 
82,-28.00000000, 
83,-29.00000000, 
84,-28.00000000, 
85,-29.00000000, 
86,-30.00000000, 
87,-31.00000000, 
88,-30.00000000, 
89,-29.00000000, 
90,-30.00000000, 
91,-31.00000000, 
92,-32.00000000, 
93,-31.00000000, 
94,-32.00000000, 
95,-33.00000000, 
96,-32.00000000, 
97,-31.00000000, 
98,-30.00000000, 
99,-29.00000000, 
100,-30.00000000, 
101,-29.00000000, 
102,-28.00000000, 
103,-29.00000000, 
104,-30.00000000, 
105,-29.00000000, 
106,-30.00000000, 
107,-31.00000000, 
108,-32.00000000, 
109,-33.00000000, 
110,-32.00000000, 
111,-33.00000000, 
112,-34.00000000, 
113,-35.00000000, 
114,-36.00000000, 
115,-37.00000000, 
116,-38.00000000, 
117,-39.00000000, 
118,-40.00000000, 
119,-41.00000000, 
120,-42.00000000, 
121,-43.00000000, 
122,-42.00000000, 
123,-43.00000000, 
124,-44.00000000, 
125,-45.00000000, 
126,-46.00000000, 
127,-45.00000000, 
128,-44.00000000, 
129,-45.00000000, 
130,-46.00000000, 
131,-45.00000000, 
132,-46.00000000, 
133,-47.00000000, 
134,-46.00000000, 
135,-45.00000000, 
136,-46.00000000, 
137,-45.00000000, 
138,-44.00000000, 
139,-43.00000000, 
140,-44.00000000, 
141,-43.00000000, 
142,-44.00000000, 
143,-43.00000000, 
144,-44.00000000, 
145,-43.00000000, 
146,-44.00000000, 
147,-45.00000000, 
148,-46.00000000, 
149,-47.00000000, 
150,-48.00000000, 
151,-49.00000000, 
152,-50.00000000, 
153,-51.00000000, 
154,-50.00000000, 
155,-51.00000000, 
156,-52.00000000, 
157,-53.00000000, 
158,-54.00000000, 
159,-53.00000000, 
160,-54.00000000, 
161,-55.00000000, 
162,-56.00000000, 
163,-57.00000000, 
164,-58.00000000, 
165,-59.00000000, 
166,-58.00000000, 
167,-59.00000000, 
168,-60.00000000, 
169,-59.00000000, 
