0,  0.00000000, 
1,  1.00000000, 
2,  0.00000000, 
3,  1.00000000, 
4,  2.00000000, 
5,  1.00000000, 
6,  0.00000000, 
7, -1.00000000, 
8,  0.00000000, 
9,  1.00000000, 
10,  0.00000000, 
11, -1.00000000, 
12, -2.00000000, 
13, -1.00000000, 
14, -2.00000000, 
15, -3.00000000, 
16, -2.00000000, 
17, -3.00000000, 
18, -4.00000000, 
19, -3.00000000, 
20, -2.00000000, 
21, -1.00000000, 
22, -2.00000000, 
23, -1.00000000, 
24,  0.00000000, 
25,  1.00000000, 
26,  2.00000000, 
27,  3.00000000, 
28,  2.00000000, 
29,  3.00000000, 
30,  2.00000000, 
31,  1.00000000, 
32,  0.00000000, 
33,  1.00000000, 
34,  0.00000000, 
35, -1.00000000, 
36,  0.00000000, 
37, -1.00000000, 
38, -2.00000000, 
39, -3.00000000, 
40, -2.00000000, 
41, -3.00000000, 
42, -2.00000000, 
43, -3.00000000, 
44, -4.00000000, 
45, -3.00000000, 
46, -2.00000000, 
47, -1.00000000, 
48, -2.00000000, 
49, -1.00000000, 
50, -2.00000000, 
51, -3.00000000, 
52, -4.00000000, 
53, -3.00000000, 
54, -4.00000000, 
55, -3.00000000, 
56, -2.00000000, 
57, -3.00000000, 
58, -4.00000000, 
59, -3.00000000, 
60, -2.00000000, 
61, -3.00000000, 
62, -2.00000000, 
63, -3.00000000, 
64, -2.00000000, 
65, -1.00000000, 
66,  0.00000000, 
67,  1.00000000, 
68,  0.00000000, 
69, -1.00000000, 
70,  0.00000000, 
71,  1.00000000, 
72,  0.00000000, 
73,  1.00000000, 
74,  0.00000000, 
75, -1.00000000, 
76, -2.00000000, 
77, -1.00000000, 
78,  0.00000000, 
79, -1.00000000, 
80, -2.00000000, 
81, -3.00000000, 
82, -4.00000000, 
83, -5.00000000, 
84, -4.00000000, 
85, -3.00000000, 
86, -2.00000000, 
87, -1.00000000, 
88, -2.00000000, 
89, -3.00000000, 
90, -4.00000000, 
91, -3.00000000, 
92, -4.00000000, 
93, -5.00000000, 
94, -4.00000000, 
95, -3.00000000, 
96, -4.00000000, 
97, -3.00000000, 
98, -4.00000000, 
99, -5.00000000, 
100, -4.00000000, 
101, -5.00000000, 
102, -6.00000000, 
103, -5.00000000, 
104, -6.00000000, 
105, -7.00000000, 
106, -8.00000000, 
107, -7.00000000, 
108, -6.00000000, 
109, -7.00000000, 
110, -8.00000000, 
111, -7.00000000, 
112, -6.00000000, 
113, -5.00000000, 
114, -4.00000000, 
115, -5.00000000, 
116, -6.00000000, 
117, -5.00000000, 
118, -6.00000000, 
119, -7.00000000, 
120, -6.00000000, 
121, -7.00000000, 
122, -6.00000000, 
123, -7.00000000, 
124, -6.00000000, 
125, -5.00000000, 
126, -4.00000000, 
127, -5.00000000, 
128, -6.00000000, 
129, -7.00000000, 
130, -6.00000000, 
131, -7.00000000, 
132, -8.00000000, 
133, -9.00000000, 
134,-10.00000000, 
135, -9.00000000, 
136, -8.00000000, 
137, -7.00000000, 
138, -8.00000000, 
139, -9.00000000, 
140,-10.00000000, 
141,-11.00000000, 
142,-10.00000000, 
143,-11.00000000, 
144,-10.00000000, 
145,-11.00000000, 
146,-10.00000000, 
147, -9.00000000, 
148,-10.00000000, 
149, -9.00000000, 
150,-10.00000000, 
151,-11.00000000, 
152,-12.00000000, 
153,-13.00000000, 
154,-14.00000000, 
155,-13.00000000, 
156,-14.00000000, 
157,-13.00000000, 
158,-12.00000000, 
159,-13.00000000, 
160,-14.00000000, 
161,-15.00000000, 
162,-14.00000000, 
163,-13.00000000, 
164,-12.00000000, 
165,-13.00000000, 
166,-12.00000000, 
167,-13.00000000, 
168,-14.00000000, 
169,-15.00000000, 
