  0.00125126,  0.56358531, 
  0.19330424,  0.80874050, 
  0.58500931,  0.47987304, 
  0.35029145,  0.89596240, 
  0.82284005,  0.74660482, 
  0.17410810,  0.85894345, 
  0.71050142,  0.51353496, 
  0.30399487,  0.01498459, 
  0.09140294,  0.36445204, 
  0.14731285,  0.16589862, 
  0.98852504,  0.44569231, 
  0.11908322,  0.00466933, 
  0.00891140,  0.37788018, 
  0.53166295,  0.57118442, 
  0.60176397,  0.60716575, 
  0.16623432,  0.66304514, 
  0.45078890,  0.35212256, 
  0.05703909,  0.60768456, 
  0.78331858,  0.80260628, 
  0.51988281,  0.30195013, 
  0.87597278,  0.72667623, 
  0.95590075,  0.92571795, 
  0.53935362,  0.14233833, 
  0.46208075,  0.23532823, 
  0.86223945,  0.20960112, 
  0.77965636,  0.84365368, 
  0.99679556,  0.99969481, 
  0.61149937,  0.39243751, 
  0.26621296,  0.29728080, 
  0.84014405,  0.02374340, 
  0.37586596,  0.09262368, 
  0.67720573,  0.05621509, 
  0.00878933,  0.91879025, 
  0.27588733,  0.27289651, 
  0.58790857,  0.69118320, 
  0.83761101,  0.72649312, 
  0.48493912,  0.20535905, 
  0.74373608,  0.46845912, 
  0.45796075,  0.94915616, 
  0.74443800,  0.10827967, 
  0.59904782,  0.38523515, 
  0.73500778,  0.60896634, 
  0.57240516,  0.36133915, 
  0.15155492,  0.22510453, 
  0.42515336,  0.80288095, 
  0.51710562,  0.98998993, 
  0.75154881,  0.34556108, 
  0.16898099,  0.65730766, 
  0.49189734,  0.06353954, 
  0.69975890,  0.50480667, 
  0.14749596,  0.94958342, 
  0.14157537,  0.90511795, 
  0.69289224,  0.30304880, 
  0.42655721,  0.07037568, 
  0.96661275,  0.68318735, 
  0.15323344,  0.87725455, 
  0.82168035,  0.58204901, 
  0.19135105,  0.17789239, 
  0.81719413,  0.47526475, 
  0.15555284,  0.50392163, 
  0.73201697,  0.40559099, 
  0.27958007,  0.56874294, 
  0.68224128,  0.75585192, 
  0.72191534,  0.47529527, 
  0.12302011,  0.36780908, 
  0.83468123,  0.03509629, 
  0.51701407,  0.66298410, 
  0.42622150,  0.10467849, 
  0.94933927,  0.92138432, 
  0.54954680,  0.34598834, 
  0.47172460,  0.37498093, 
  0.84698019,  0.31687368, 
  0.45609912,  0.27188940, 
  0.98297067,  0.29779962, 
  0.73918882,  0.56727805, 
  0.19598987,  0.76131474, 
  0.83944212,  0.39765618, 
  0.50090030,  0.89016388, 
  0.02746666,  0.99462874, 
  0.57258827,  0.05050813, 
  0.53132725,  0.19406720, 
  0.84304331,  0.62675863, 
  0.65761284,  0.19785150, 
  0.84215827,  0.12332530, 
  0.10992767,  0.74312571, 
  0.31406598,  0.94106876, 
