0,  0.00000000, 
1,  1.00000000, 
2,  2.00000000, 
3,  3.00000000, 
4,  2.00000000, 
5,  1.00000000, 
6,  0.00000000, 
7,  1.00000000, 
8,  2.00000000, 
9,  3.00000000, 
10,  2.00000000, 
11,  3.00000000, 
12,  4.00000000, 
13,  5.00000000, 
14,  4.00000000, 
15,  3.00000000, 
16,  4.00000000, 
17,  5.00000000, 
18,  4.00000000, 
19,  3.00000000, 
20,  2.00000000, 
21,  3.00000000, 
22,  2.00000000, 
23,  3.00000000, 
24,  2.00000000, 
25,  1.00000000, 
26,  2.00000000, 
27,  3.00000000, 
28,  2.00000000, 
29,  3.00000000, 
30,  2.00000000, 
31,  1.00000000, 
32,  2.00000000, 
33,  3.00000000, 
34,  2.00000000, 
35,  1.00000000, 
36,  2.00000000, 
37,  1.00000000, 
38,  0.00000000, 
39, -1.00000000, 
40, -2.00000000, 
41, -3.00000000, 
42, -4.00000000, 
43, -3.00000000, 
44, -4.00000000, 
45, -3.00000000, 
46, -2.00000000, 
47, -3.00000000, 
48, -2.00000000, 
49, -3.00000000, 
50, -4.00000000, 
51, -3.00000000, 
52, -2.00000000, 
53, -3.00000000, 
54, -2.00000000, 
55, -1.00000000, 
56, -2.00000000, 
57, -1.00000000, 
58, -2.00000000, 
59, -3.00000000, 
60, -4.00000000, 
61, -5.00000000, 
62, -4.00000000, 
63, -3.00000000, 
64, -4.00000000, 
65, -5.00000000, 
66, -4.00000000, 
67, -5.00000000, 
68, -6.00000000, 
69, -5.00000000, 
70, -4.00000000, 
71, -3.00000000, 
72, -4.00000000, 
73, -3.00000000, 
74, -4.00000000, 
75, -3.00000000, 
76, -2.00000000, 
77, -1.00000000, 
78,  0.00000000, 
79,  1.00000000, 
80,  0.00000000, 
81, -1.00000000, 
82, -2.00000000, 
83, -1.00000000, 
84,  0.00000000, 
85, -1.00000000, 
86, -2.00000000, 
87, -1.00000000, 
88,  0.00000000, 
89,  1.00000000, 
90,  0.00000000, 
91,  1.00000000, 
92,  2.00000000, 
93,  3.00000000, 
94,  2.00000000, 
95,  3.00000000, 
96,  4.00000000, 
97,  3.00000000, 
98,  4.00000000, 
99,  5.00000000, 
100,  6.00000000, 
101,  7.00000000, 
102,  6.00000000, 
103,  7.00000000, 
104,  8.00000000, 
105,  9.00000000, 
106, 10.00000000, 
107, 11.00000000, 
108, 12.00000000, 
109, 11.00000000, 
110, 10.00000000, 
111,  9.00000000, 
112, 10.00000000, 
113,  9.00000000, 
114, 10.00000000, 
115,  9.00000000, 
116, 10.00000000, 
117, 11.00000000, 
118, 12.00000000, 
119, 11.00000000, 
120, 10.00000000, 
121,  9.00000000, 
122, 10.00000000, 
123,  9.00000000, 
124,  8.00000000, 
125,  9.00000000, 
126, 10.00000000, 
127,  9.00000000, 
128, 10.00000000, 
129, 11.00000000, 
130, 12.00000000, 
131, 13.00000000, 
132, 12.00000000, 
133, 11.00000000, 
134, 12.00000000, 
135, 11.00000000, 
136, 12.00000000, 
137, 11.00000000, 
138, 12.00000000, 
139, 11.00000000, 
140, 10.00000000, 
141,  9.00000000, 
142,  8.00000000, 
143,  7.00000000, 
144,  8.00000000, 
145,  9.00000000, 
146,  8.00000000, 
147,  9.00000000, 
148, 10.00000000, 
149, 11.00000000, 
150, 10.00000000, 
151,  9.00000000, 
152, 10.00000000, 
153,  9.00000000, 
154,  8.00000000, 
155,  9.00000000, 
156,  8.00000000, 
157,  7.00000000, 
158,  6.00000000, 
159,  7.00000000, 
160,  6.00000000, 
161,  7.00000000, 
162,  6.00000000, 
163,  7.00000000, 
164,  8.00000000, 
165,  7.00000000, 
166,  8.00000000, 
167,  7.00000000, 
168,  8.00000000, 
169,  9.00000000, 
